paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
34,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,74.98942093324558,5623.413251903491
35,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,74.98942093324558,23713.737056616552
36,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,74.98942093324558,100000.0
37,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,1.0
38,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,4.216965034285822
39,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,17.78279410038923
40,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,74.98942093324558
41,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,316.22776601683796
42,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,1333.521432163324
43,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,5623.413251903491
44,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,23713.737056616552
45,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,316.22776601683796,100000.0
46,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,1.0
47,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,4.216965034285822
48,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,17.78279410038923
49,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,74.98942093324558
50,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,316.22776601683796
51,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,1333.521432163324
52,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,5623.413251903491
53,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,23713.737056616552
54,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,1333.521432163324,100000.0
55,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,1.0
56,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,4.216965034285822
57,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,17.78279410038923
58,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,74.98942093324558
59,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,316.22776601683796
60,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,1333.521432163324
61,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,5623.413251903491
62,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,23713.737056616552
63,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,5623.413251903491,100000.0
64,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,1.0
65,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,4.216965034285822
66,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,17.78279410038923
67,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1.0,1.0,23713.737056616552,74.98942093324558
