paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
119,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,100000000,1000000,1000000
120,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,100000000,1000000,100000000
121,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,100000000,100000000,1
122,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,100000000,100000000,100
123,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,100000000,100000000,10000
124,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,100000000,100000000,1000000
125,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,100000000,100000000,100000000
126,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1,1
127,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1,100
128,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1,10000
129,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1,1000000
130,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1,100000000
131,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100,1
132,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100,100
133,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100,10000
134,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100,1000000
135,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100,100000000
136,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,10000,1
137,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,10000,100
138,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,10000,10000
139,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,10000,1000000
140,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,10000,100000000
141,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1000000,1
142,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1000000,100
143,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1000000,10000
144,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1000000,1000000
145,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,1000000,100000000
146,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100000000,1
147,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100000000,100
148,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100000000,10000
149,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100000000,1000000
150,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1,100000000,100000000
151,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1,1
152,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1,100
153,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1,10000
154,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1,1000000
155,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1,100000000
156,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100,1
157,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100,100
158,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100,10000
159,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100,1000000
160,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100,100000000
161,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,10000,1
162,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,10000,100
163,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,10000,10000
164,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,10000,1000000
165,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,10000,100000000
166,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1000000,1
167,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1000000,100
168,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1000000,10000
169,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1000000,1000000
170,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,1000000,100000000
171,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100000000,1
172,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100000000,100
173,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100000000,10000
174,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100000000,1000000
175,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100,100000000,100000000
176,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1,1
177,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1,100
178,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1,10000
179,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1,1000000
180,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1,100000000
181,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100,1
182,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100,100
183,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100,10000
184,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100,1000000
185,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100,100000000
186,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,10000,1
187,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,10000,100
188,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,10000,10000
189,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,10000,1000000
190,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,10000,100000000
191,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1000000,1
192,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1000000,100
193,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1000000,10000
194,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1000000,1000000
195,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,1000000,100000000
196,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100000000,1
197,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100000000,100
198,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100000000,10000
199,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100000000,1000000
200,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,10000,100000000,100000000
201,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1,1
202,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1,100
203,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1,10000
204,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1,1000000
205,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1,100000000
206,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100,1
207,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100,100
208,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100,10000
209,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100,1000000
210,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100,100000000
211,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,10000,1
212,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,10000,100
213,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,10000,10000
214,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,10000,1000000
215,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,10000,100000000
216,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1000000,1
217,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1000000,100
218,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1000000,10000
219,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1000000,1000000
220,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,1000000,100000000
221,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100000000,1
222,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100000000,100
223,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100000000,10000
224,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100000000,1000000
225,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,1000000,100000000,100000000
226,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1,1
227,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1,100
228,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1,10000
229,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1,1000000
230,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1,100000000
231,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100,1
232,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100,100
233,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100,10000
234,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100,1000000
235,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100,100000000
236,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,10000,1
237,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,10000,100
238,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,10000,10000
239,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,10000,1000000
240,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,10000,100000000
241,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1000000,1
242,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1000000,100
243,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1000000,10000
244,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1000000,1000000
245,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,1000000,100000000
246,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100000000,1
247,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100000000,100
248,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100000000,10000
249,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100000000,1000000
250,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,100,100000000,100000000,100000000
251,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1,1
252,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1,100
253,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1,10000
254,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1,1000000
255,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1,100000000
256,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100,1
257,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100,100
258,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100,10000
259,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100,1000000
260,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100,100000000
261,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,10000,1
262,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,10000,100
263,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,10000,10000
264,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,10000,1000000
265,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,10000,100000000
266,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1000000,1
267,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1000000,100
268,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1000000,10000
269,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1000000,1000000
270,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,1000000,100000000
271,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100000000,1
272,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100000000,100
273,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100000000,10000
274,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100000000,1000000
275,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,1,100000000,100000000
276,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,100,1,1
277,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,100,1,100
278,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,100,1,10000
279,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,100,1,1000000
280,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,100,1,100000000
281,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,100,100,1
282,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,100,100,100
283,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10000,100,100,10000
