paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr,c_c,c_cr,c_o
910,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,0.001,1.0
911,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,0.1,1e-05
912,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,10.0,100000.0,1e-05,0.1,1.0
913,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,1e-05,1e-05
914,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,1e-05,1.0
915,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,0.001,1e-05
916,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,0.001,1.0
917,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,0.1,1e-05
918,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,0.1,1e-05,0.1,1.0
919,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,1e-05,1e-05
920,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,1e-05,1.0
921,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,0.001,1e-05
922,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,0.001,1.0
923,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,0.1,1e-05
924,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,10.0,1e-05,0.1,1.0
925,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,1e-05,1e-05
926,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,1e-05,1.0
927,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,0.001,1e-05
928,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,0.001,1.0
929,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,0.1,1e-05
930,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,1000.0,1e-05,0.1,1.0
931,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,1e-05,1e-05
932,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,1e-05,1.0
933,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,0.001,1e-05
934,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,0.001,1.0
935,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,0.1,1e-05
936,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,1000.0,100000.0,1e-05,0.1,1.0
937,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,1e-05,1e-05
938,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,1e-05,1.0
939,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,0.001,1e-05
940,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,0.001,1.0
941,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,0.1,1e-05
942,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,0.1,1e-05,0.1,1.0
943,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,1e-05,1e-05
944,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,1e-05,1.0
945,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,0.001,1e-05
946,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,0.001,1.0
947,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,0.1,1e-05
948,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,10.0,1e-05,0.1,1.0
949,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,1e-05,1e-05
950,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,1e-05,1.0
951,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,0.001,1e-05
952,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,0.001,1.0
953,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,0.1,1e-05
954,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,1000.0,1e-05,0.1,1.0
955,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,1e-05,1e-05
956,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,1e-05,1.0
957,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,0.001,1e-05
958,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,0.001,1.0
959,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,0.1,1e-05
960,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,10.0,100000.0,100000.0,1e-05,0.1,1.0
961,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,1e-05,1e-05
962,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,1e-05,1.0
963,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,0.001,1e-05
964,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,0.001,1.0
965,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,0.1,1e-05
966,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,0.1,1e-05,0.1,1.0
967,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,1e-05,1e-05
968,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,1e-05,1.0
969,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,0.001,1e-05
970,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,0.001,1.0
971,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,0.1,1e-05
972,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,10.0,1e-05,0.1,1.0
973,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,1e-05,1e-05
974,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,1e-05,1.0
975,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,0.001,1e-05
976,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,0.001,1.0
977,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,0.1,1e-05
978,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,1000.0,1e-05,0.1,1.0
979,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,1e-05,1e-05
980,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,1e-05,1.0
981,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,0.001,1e-05
982,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,0.001,1.0
983,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,0.1,1e-05
984,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,0.1,100000.0,1e-05,0.1,1.0
985,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,1e-05,1e-05
986,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,1e-05,1.0
987,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,0.001,1e-05
988,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,0.001,1.0
989,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,0.1,1e-05
990,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,0.1,1e-05,0.1,1.0
991,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,1e-05,1e-05
992,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,1e-05,1.0
993,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,0.001,1e-05
994,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,0.001,1.0
995,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,0.1,1e-05
996,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,10.0,1e-05,0.1,1.0
997,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,1e-05,1e-05
998,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,1e-05,1.0
999,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,0.001,1e-05
1000,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,0.001,1.0
1001,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,0.1,1e-05
1002,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,1000.0,1e-05,0.1,1.0
1003,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,1e-05,1e-05
1004,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,1e-05,1.0
1005,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,0.001,1e-05
1006,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,0.001,1.0
1007,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,0.1,1e-05
1008,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,10.0,100000.0,1e-05,0.1,1.0
1009,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,1e-05,1e-05
1010,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,1e-05,1.0
1011,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,0.001,1e-05
1012,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,0.001,1.0
1013,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,0.1,1e-05
1014,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,0.1,1e-05,0.1,1.0
1015,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,1e-05,1e-05
1016,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,1e-05,1.0
1017,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,0.001,1e-05
1018,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,0.001,1.0
1019,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,0.1,1e-05
1020,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,10.0,1e-05,0.1,1.0
1021,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,1e-05,1e-05
1022,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,1e-05,1.0
1023,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,0.001,1e-05
1024,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,0.001,1.0
1025,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,0.1,1e-05
1026,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,1000.0,1e-05,0.1,1.0
1027,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,1e-05,1e-05
1028,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,1e-05,1.0
1029,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,0.001,1e-05
1030,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,0.001,1.0
1031,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,0.1,1e-05
1032,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,1000.0,100000.0,1e-05,0.1,1.0
1033,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,1e-05,1e-05
1034,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,1e-05,1.0
1035,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,0.001,1e-05
1036,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,0.001,1.0
1037,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,0.1,1e-05
1038,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,0.1,1e-05,0.1,1.0
1039,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,1e-05,1e-05
1040,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,1e-05,1.0
1041,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,0.001,1e-05
1042,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,0.001,1.0
1043,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,0.1,1e-05
1044,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,10.0,1e-05,0.1,1.0
1045,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,1e-05,1e-05
1046,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,1e-05,1.0
1047,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,0.001,1e-05
1048,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,0.001,1.0
1049,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,0.1,1e-05
1050,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,1000.0,1e-05,0.1,1.0
1051,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,1e-05,1e-05
1052,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,1e-05,1.0
1053,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,0.001,1e-05
1054,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,0.001,1.0
1055,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,0.1,1e-05
1056,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,1000.0,100000.0,100000.0,1e-05,0.1,1.0
1057,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,1e-05,1e-05
1058,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,1e-05,1.0
1059,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,0.001,1e-05
1060,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,0.001,1.0
1061,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,0.1,1e-05
1062,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,0.1,1e-05,0.1,1.0
1063,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,1e-05,1e-05
1064,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,1e-05,1.0
1065,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,0.001,1e-05
1066,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,0.001,1.0
1067,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,0.1,1e-05
1068,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,10.0,1e-05,0.1,1.0
1069,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,1e-05,1e-05
1070,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,1e-05,1.0
1071,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,0.001,1e-05
1072,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,0.001,1.0
1073,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,0.1,1e-05
1074,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,1000.0,1e-05,0.1,1.0
1075,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,1e-05,1e-05
1076,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,1e-05,1.0
1077,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,0.001,1e-05
1078,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,0.001,1.0
1079,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,0.1,1e-05
1080,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,0.1,100000.0,1e-05,0.1,1.0
1081,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,1e-05,1e-05
1082,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,1e-05,1.0
1083,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,0.001,1e-05
1084,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,0.001,1.0
1085,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,0.1,1e-05
1086,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,0.1,1e-05,0.1,1.0
1087,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,10.0,1e-05,1e-05,1e-05
1088,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,10.0,1e-05,1e-05,1.0
1089,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,10.0,1e-05,0.001,1e-05
1090,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,10.0,1e-05,0.001,1.0
1091,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,10.0,1e-05,0.1,1e-05
1092,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,10.0,1e-05,0.1,1.0
1093,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,1000.0,1e-05,1e-05,1e-05
1094,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,1000.0,1e-05,1e-05,1.0
1095,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,1000.0,1e-05,0.001,1e-05
1096,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,1000.0,1e-05,0.001,1.0
1097,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,1000.0,1e-05,0.1,1e-05
1098,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,1000.0,1e-05,0.1,1.0
1099,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,100000.0,1e-05,1e-05,1e-05
1100,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,100000.0,1e-05,1e-05,1.0
1101,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,100000.0,1e-05,0.001,1e-05
1102,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,100000.0,1e-05,0.001,1.0
1103,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,100000.0,1e-05,0.1,1e-05
1104,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,1000.0,100000.0,10.0,100000.0,1e-05,0.1,1.0
