paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
37,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,100000.0,10.0
38,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,100000.0,100.0
39,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,100000.0,1000.0
40,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,100000.0,10000.0
41,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,100000.0,100000.0
42,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,100000.0,1000000.0
43,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,1000000.0,1.0
44,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,1000000.0,10.0
45,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,1000000.0,100.0
46,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,1000000.0,1000.0
47,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,1000000.0,10000.0
48,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,1000000.0,100000.0
49,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1.0,1000000.0,1000000.0
50,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1.0,1.0
51,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1.0,10.0
52,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1.0,100.0
53,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1.0,1000.0
54,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1.0,10000.0
55,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1.0,100000.0
56,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1.0,1000000.0
57,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10.0,1.0
58,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10.0,10.0
59,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10.0,100.0
60,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10.0,1000.0
61,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10.0,10000.0
62,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10.0,100000.0
63,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10.0,1000000.0
64,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100.0,1.0
65,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100.0,10.0
66,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100.0,100.0
67,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100.0,1000.0
68,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100.0,10000.0
69,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100.0,100000.0
70,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100.0,1000000.0
71,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000.0,1.0
72,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000.0,10.0
73,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000.0,100.0
74,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000.0,1000.0
75,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000.0,10000.0
76,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000.0,100000.0
77,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000.0,1000000.0
78,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10000.0,1.0
79,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10000.0,10.0
80,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10000.0,100.0
81,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10000.0,1000.0
82,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10000.0,10000.0
83,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10000.0,100000.0
84,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,10000.0,1000000.0
85,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100000.0,1.0
86,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100000.0,10.0
87,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100000.0,100.0
88,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100000.0,1000.0
89,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100000.0,10000.0
90,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100000.0,100000.0
91,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,100000.0,1000000.0
92,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000000.0,1.0
93,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000000.0,10.0
94,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000000.0,100.0
95,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000000.0,1000.0
96,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000000.0,10000.0
97,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000000.0,100000.0
98,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10.0,1000000.0,1000000.0
99,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1.0,1.0
100,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1.0,10.0
101,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1.0,100.0
102,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1.0,1000.0
103,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1.0,10000.0
104,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1.0,100000.0
105,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1.0,1000000.0
106,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10.0,1.0
107,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10.0,10.0
108,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10.0,100.0
109,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10.0,1000.0
110,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10.0,10000.0
111,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10.0,100000.0
112,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10.0,1000000.0
113,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100.0,1.0
114,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100.0,10.0
115,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100.0,100.0
116,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100.0,1000.0
117,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100.0,10000.0
118,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100.0,100000.0
119,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100.0,1000000.0
120,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000.0,1.0
121,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000.0,10.0
122,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000.0,100.0
123,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000.0,1000.0
124,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000.0,10000.0
125,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000.0,100000.0
126,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000.0,1000000.0
127,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10000.0,1.0
128,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10000.0,10.0
129,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10000.0,100.0
130,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10000.0,1000.0
131,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10000.0,10000.0
132,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10000.0,100000.0
133,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,10000.0,1000000.0
134,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100000.0,1.0
135,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100000.0,10.0
136,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100000.0,100.0
137,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100000.0,1000.0
138,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100000.0,10000.0
139,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100000.0,100000.0
140,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,100000.0,1000000.0
141,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000000.0,1.0
142,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000000.0,10.0
143,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000000.0,100.0
144,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000000.0,1000.0
145,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000000.0,10000.0
146,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000000.0,100000.0
147,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100.0,1000000.0,1000000.0
148,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1.0,1.0
149,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1.0,10.0
150,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1.0,100.0
151,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1.0,1000.0
152,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1.0,10000.0
153,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1.0,100000.0
154,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1.0,1000000.0
155,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10.0,1.0
156,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10.0,10.0
157,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10.0,100.0
158,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10.0,1000.0
159,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10.0,10000.0
160,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10.0,100000.0
161,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10.0,1000000.0
162,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100.0,1.0
163,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100.0,10.0
164,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100.0,100.0
165,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100.0,1000.0
166,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100.0,10000.0
167,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100.0,100000.0
168,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100.0,1000000.0
169,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000.0,1.0
170,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000.0,10.0
171,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000.0,100.0
172,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000.0,1000.0
173,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000.0,10000.0
174,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000.0,100000.0
175,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000.0,1000000.0
176,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10000.0,1.0
177,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10000.0,10.0
178,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10000.0,100.0
179,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10000.0,1000.0
180,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10000.0,10000.0
181,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10000.0,100000.0
182,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,10000.0,1000000.0
183,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100000.0,1.0
184,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100000.0,10.0
185,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100000.0,100.0
186,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100000.0,1000.0
187,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100000.0,10000.0
188,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100000.0,100000.0
189,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,100000.0,1000000.0
190,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000000.0,1.0
191,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000000.0,10.0
192,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000000.0,100.0
193,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000000.0,1000.0
194,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000000.0,10000.0
195,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000000.0,100000.0
196,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,1000.0,1000000.0,1000000.0
197,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1.0,1.0
198,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1.0,10.0
199,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1.0,100.0
200,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1.0,1000.0
201,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1.0,10000.0
202,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1.0,100000.0
203,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1.0,1000000.0
204,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10.0,1.0
205,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10.0,10.0
206,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10.0,100.0
207,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10.0,1000.0
208,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10.0,10000.0
209,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10.0,100000.0
210,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10.0,1000000.0
211,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100.0,1.0
212,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100.0,10.0
213,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100.0,100.0
214,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100.0,1000.0
215,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100.0,10000.0
216,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100.0,100000.0
217,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100.0,1000000.0
218,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000.0,1.0
219,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000.0,10.0
220,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000.0,100.0
221,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000.0,1000.0
222,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000.0,10000.0
223,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000.0,100000.0
224,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000.0,1000000.0
225,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10000.0,1.0
226,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10000.0,10.0
227,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10000.0,100.0
228,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10000.0,1000.0
229,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10000.0,10000.0
230,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10000.0,100000.0
231,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,10000.0,1000000.0
232,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100000.0,1.0
233,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100000.0,10.0
234,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100000.0,100.0
235,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100000.0,1000.0
236,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100000.0,10000.0
237,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100000.0,100000.0
238,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,100000.0,1000000.0
239,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000000.0,1.0
240,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000000.0,10.0
241,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000000.0,100.0
242,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000000.0,1000.0
243,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000000.0,10000.0
244,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000000.0,100000.0
245,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,10000.0,1000000.0,1000000.0
246,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100000.0,1.0,1.0
247,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100000.0,1.0,10.0
248,20,1,0.001,2.0,0.001,0.001,0.001,2.0,0.001,0.001,1.0,100000.0,1.0,100.0
