paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr
43,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.0005623413251903491,1.7782794100389228,0.03162277660168379
44,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.0005623413251903491,1.7782794100389228,1.7782794100389228
45,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.0005623413251903491,1.7782794100389228,100.0
46,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.0005623413251903491,100.0,1e-05
47,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.0005623413251903491,100.0,0.0005623413251903491
48,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.0005623413251903491,100.0,0.03162277660168379
49,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.0005623413251903491,100.0,1.7782794100389228
50,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.0005623413251903491,100.0,100.0
51,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1e-05,1e-05
52,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1e-05,0.0005623413251903491
53,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1e-05,0.03162277660168379
54,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1e-05,1.7782794100389228
55,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1e-05,100.0
56,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.0005623413251903491,1e-05
57,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.0005623413251903491,0.0005623413251903491
58,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.0005623413251903491,0.03162277660168379
59,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.0005623413251903491,1.7782794100389228
60,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.0005623413251903491,100.0
61,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.03162277660168379,1e-05
62,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.03162277660168379,0.0005623413251903491
63,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.03162277660168379,0.03162277660168379
64,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.03162277660168379,1.7782794100389228
65,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,0.03162277660168379,100.0
66,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1.7782794100389228,1e-05
67,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1.7782794100389228,0.0005623413251903491
68,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1.7782794100389228,0.03162277660168379
69,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1.7782794100389228,1.7782794100389228
70,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,1.7782794100389228,100.0
71,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,100.0,1e-05
72,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,100.0,0.0005623413251903491
73,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,100.0,0.03162277660168379
74,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,100.0,1.7782794100389228
75,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,0.03162277660168379,100.0,100.0
76,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1e-05,1e-05
77,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1e-05,0.0005623413251903491
78,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1e-05,0.03162277660168379
79,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1e-05,1.7782794100389228
80,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1e-05,100.0
81,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.0005623413251903491,1e-05
82,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.0005623413251903491,0.0005623413251903491
83,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.0005623413251903491,0.03162277660168379
84,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.0005623413251903491,1.7782794100389228
85,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.0005623413251903491,100.0
86,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.03162277660168379,1e-05
87,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.03162277660168379,0.0005623413251903491
88,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.03162277660168379,0.03162277660168379
89,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.03162277660168379,1.7782794100389228
90,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,0.03162277660168379,100.0
91,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1.7782794100389228,1e-05
92,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1.7782794100389228,0.0005623413251903491
93,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1.7782794100389228,0.03162277660168379
94,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1.7782794100389228,1.7782794100389228
95,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,1.7782794100389228,100.0
96,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,100.0,1e-05
97,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,100.0,0.0005623413251903491
98,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,100.0,0.03162277660168379
99,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,100.0,1.7782794100389228
100,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,1.7782794100389228,100.0,100.0
101,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1e-05,1e-05
102,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1e-05,0.0005623413251903491
103,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1e-05,0.03162277660168379
104,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1e-05,1.7782794100389228
105,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1e-05,100.0
106,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.0005623413251903491,1e-05
107,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.0005623413251903491,0.0005623413251903491
108,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.0005623413251903491,0.03162277660168379
109,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.0005623413251903491,1.7782794100389228
110,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.0005623413251903491,100.0
111,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.03162277660168379,1e-05
112,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.03162277660168379,0.0005623413251903491
113,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.03162277660168379,0.03162277660168379
114,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.03162277660168379,1.7782794100389228
115,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,0.03162277660168379,100.0
116,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1.7782794100389228,1e-05
117,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1.7782794100389228,0.0005623413251903491
118,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1.7782794100389228,0.03162277660168379
119,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1.7782794100389228,1.7782794100389228
120,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,1.7782794100389228,100.0
121,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,100.0,1e-05
122,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,100.0,0.0005623413251903491
123,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,100.0,0.03162277660168379
124,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,100.0,1.7782794100389228
125,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1e-05,100.0,100.0,100.0
126,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1e-05,1e-05
127,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1e-05,0.0005623413251903491
128,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1e-05,0.03162277660168379
129,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1e-05,1.7782794100389228
130,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1e-05,100.0
131,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.0005623413251903491,1e-05
132,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.0005623413251903491,0.0005623413251903491
133,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.0005623413251903491,0.03162277660168379
134,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.0005623413251903491,1.7782794100389228
135,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.0005623413251903491,100.0
136,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.03162277660168379,1e-05
137,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.03162277660168379,0.0005623413251903491
138,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.03162277660168379,0.03162277660168379
139,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.03162277660168379,1.7782794100389228
140,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,0.03162277660168379,100.0
141,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1.7782794100389228,1e-05
142,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1.7782794100389228,0.0005623413251903491
143,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1.7782794100389228,0.03162277660168379
144,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1.7782794100389228,1.7782794100389228
145,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,1.7782794100389228,100.0
146,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,100.0,1e-05
147,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,100.0,0.0005623413251903491
148,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,100.0,0.03162277660168379
149,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,100.0,1.7782794100389228
150,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,1e-05,100.0,100.0
151,20,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0005623413251903491,0.0005623413251903491,1e-05,1e-05
