paramSetNum,N,kd,g0,g1,g2,g3,g0_b,g1_b,g2_b,g3_b,ha,hr,fa,fr,c_c,c_cr,c_o
4289,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1.0,1e-05,0.001,0.001
4290,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1.0,1e-05,0.001,1.0
4291,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1.0,1e-05,0.1,1e-05
4292,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1.0,1e-05,0.1,0.001
4293,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1.0,1e-05,0.1,1.0
4294,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,1e-05,1e-05
4295,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,1e-05,0.001
4296,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,1e-05,1.0
4297,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,0.001,1e-05
4298,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,0.001,0.001
4299,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,0.001,1.0
4300,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,0.1,1e-05
4301,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,0.1,0.001
4302,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,100.0,1e-05,0.1,1.0
4303,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,1e-05,1e-05
4304,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,1e-05,0.001
4305,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,1e-05,1.0
4306,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,0.001,1e-05
4307,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,0.001,0.001
4308,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,0.001,1.0
4309,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,0.1,1e-05
4310,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,0.1,0.001
4311,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,10000.0,1e-05,0.1,1.0
4312,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,1e-05,1e-05
4313,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,1e-05,0.001
4314,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,1e-05,1.0
4315,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,0.001,1e-05
4316,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,0.001,0.001
4317,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,0.001,1.0
4318,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,0.1,1e-05
4319,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,0.1,0.001
4320,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,0.01,1000000.0,1e-05,0.1,1.0
4321,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,1e-05,1e-05
4322,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,1e-05,0.001
4323,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,1e-05,1.0
4324,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,0.001,1e-05
4325,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,0.001,0.001
4326,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,0.001,1.0
4327,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,0.1,1e-05
4328,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,0.1,0.001
4329,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,0.01,1e-05,0.1,1.0
4330,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,1e-05,1e-05
4331,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,1e-05,0.001
4332,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,1e-05,1.0
4333,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,0.001,1e-05
4334,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,0.001,0.001
4335,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,0.001,1.0
4336,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,0.1,1e-05
4337,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,0.1,0.001
4338,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1.0,1e-05,0.1,1.0
4339,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,1e-05,1e-05
4340,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,1e-05,0.001
4341,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,1e-05,1.0
4342,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,0.001,1e-05
4343,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,0.001,0.001
4344,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,0.001,1.0
4345,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,0.1,1e-05
4346,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,0.1,0.001
4347,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,100.0,1e-05,0.1,1.0
4348,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,1e-05,1e-05
4349,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,1e-05,0.001
4350,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,1e-05,1.0
4351,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,0.001,1e-05
4352,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,0.001,0.001
4353,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,0.001,1.0
4354,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,0.1,1e-05
4355,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,0.1,0.001
4356,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,10000.0,1e-05,0.1,1.0
4357,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,1e-05,1e-05
4358,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,1e-05,0.001
4359,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,1e-05,1.0
4360,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,0.001,1e-05
4361,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,0.001,0.001
4362,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,0.001,1.0
4363,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,0.1,1e-05
4364,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,0.1,0.001
4365,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1.0,1000000.0,1e-05,0.1,1.0
4366,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,1e-05,1e-05
4367,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,1e-05,0.001
4368,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,1e-05,1.0
4369,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,0.001,1e-05
4370,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,0.001,0.001
4371,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,0.001,1.0
4372,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,0.1,1e-05
4373,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,0.1,0.001
4374,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,0.01,1e-05,0.1,1.0
4375,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,1e-05,1e-05
4376,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,1e-05,0.001
4377,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,1e-05,1.0
4378,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,0.001,1e-05
4379,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,0.001,0.001
4380,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,0.001,1.0
4381,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,0.1,1e-05
4382,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,0.1,0.001
4383,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1.0,1e-05,0.1,1.0
4384,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,1e-05,1e-05
4385,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,1e-05,0.001
4386,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,1e-05,1.0
4387,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,0.001,1e-05
4388,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,0.001,0.001
4389,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,0.001,1.0
4390,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,0.1,1e-05
4391,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,0.1,0.001
4392,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,100.0,1e-05,0.1,1.0
4393,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,1e-05,1e-05
4394,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,1e-05,0.001
4395,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,1e-05,1.0
4396,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,0.001,1e-05
4397,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,0.001,0.001
4398,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,0.001,1.0
4399,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,0.1,1e-05
4400,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,0.1,0.001
4401,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,10000.0,1e-05,0.1,1.0
4402,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,1e-05,1e-05
4403,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,1e-05,0.001
4404,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,1e-05,1.0
4405,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,0.001,1e-05
4406,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,0.001,0.001
4407,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,0.001,1.0
4408,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,0.1,1e-05
4409,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,0.1,0.001
4410,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,100.0,1000000.0,1e-05,0.1,1.0
4411,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,1e-05,1e-05
4412,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,1e-05,0.001
4413,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,1e-05,1.0
4414,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,0.001,1e-05
4415,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,0.001,0.001
4416,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,0.001,1.0
4417,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,0.1,1e-05
4418,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,0.1,0.001
4419,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,0.01,1e-05,0.1,1.0
4420,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,1e-05,1e-05
4421,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,1e-05,0.001
4422,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,1e-05,1.0
4423,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,0.001,1e-05
4424,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,0.001,0.001
4425,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,0.001,1.0
4426,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,0.1,1e-05
4427,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,0.1,0.001
4428,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1.0,1e-05,0.1,1.0
4429,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,1e-05,1e-05
4430,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,1e-05,0.001
4431,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,1e-05,1.0
4432,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,0.001,1e-05
4433,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,0.001,0.001
4434,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,0.001,1.0
4435,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,0.1,1e-05
4436,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,0.1,0.001
4437,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,100.0,1e-05,0.1,1.0
4438,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,1e-05,1e-05
4439,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,1e-05,0.001
4440,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,1e-05,1.0
4441,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,0.001,1e-05
4442,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,0.001,0.001
4443,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,0.001,1.0
4444,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,0.1,1e-05
4445,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,0.1,0.001
4446,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,10000.0,1e-05,0.1,1.0
4447,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,1e-05,1e-05
4448,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,1e-05,0.001
4449,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,1e-05,1.0
4450,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,0.001,1e-05
4451,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,0.001,0.001
4452,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,0.001,1.0
4453,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,0.1,1e-05
4454,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,0.1,0.001
4455,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,10000.0,1000000.0,1e-05,0.1,1.0
4456,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,1e-05,1e-05
4457,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,1e-05,0.001
4458,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,1e-05,1.0
4459,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,0.001,1e-05
4460,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,0.001,0.001
4461,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,0.001,1.0
4462,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,0.1,1e-05
4463,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,0.1,0.001
4464,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,0.01,1e-05,0.1,1.0
4465,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,1e-05,1e-05
4466,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,1e-05,0.001
4467,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,1e-05,1.0
4468,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,0.001,1e-05
4469,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,0.001,0.001
4470,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,0.001,1.0
4471,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,0.1,1e-05
4472,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,0.1,0.001
4473,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,1.0,1e-05,0.1,1.0
4474,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,100.0,1e-05,1e-05,1e-05
4475,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,100.0,1e-05,1e-05,0.001
4476,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,100.0,1e-05,1e-05,1.0
4477,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,100.0,1e-05,0.001,1e-05
4478,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,100.0,1e-05,0.001,0.001
4479,20,1,0.001,4.0,0.001,0.001,0.001,4.0,0.001,0.001,10000.0,1000000.0,1000000.0,100.0,1e-05,0.001,1.0
